"DirectoryPath","Exists","IsEmpty","ItemCount"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Contains Items","4"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310166 - City of Brooklyn Center Facility Assessment\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310171 - MAPS Preconstruction\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\10 - CLOSEOUT\10-2 Documentation","Yes","Contains Items","4"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","3"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Contains Items","31"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310175 - City of New Brighton Totem Park\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\10 - CLOSEOUT\10-2 Documentation","Yes","Contains Items","20"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","2"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Contains Items","4"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310176 - Retinal Consultants of MN _Blaine\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\10 - CLOSEOUT\10-2 Documentation","Yes","Contains Items","18"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\10 - CLOSEOUT\10-3 Punchlist","Yes","Contains Items","3"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","9"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Contains Items","34"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310177 - Grant Thornton MSP Build-Out\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\10 - CLOSEOUT\10-2 Documentation","Yes","Contains Items","2"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310178 - SLP Paver Replacement\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","3"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310179 - Jerrys Starbucks Kiosk\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310180 - Quora EC Security Improvements\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Contains Items","1"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310181 Trinity Lutheran Church\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Contains Items","1"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310184 - St. Paul Park Facility Assessment\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310186 - RC Avionics- Wall Repairs\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","6"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310187 - BCCS 5910 - District Office Demo\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\10 - CLOSEOUT\10-2 Documentation","Yes","Contains Items","1"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","3"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Contains Items","17"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310192 - UMP Mill City Clinic Exam Rooms\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310195 - FVB Phase 4 Commons Area\10 - CLOSEOUT\10-2 Documentation","Yes","Contains Items","1"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310195 - FVB Phase 4 Commons Area\10 - CLOSEOUT\10-3 Punchlist","Yes","Contains Items","1"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310195 - FVB Phase 4 Commons Area\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2310195 - FVB Phase 4 Commons Area\05-Documents\5-0 Document Control Log","No","Empty","0"
